"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"373",2010-09-22,486,486,484.5,NA,NA,485.25,318,10158
"374",2010-09-21,480,486,480,NA,NA,481.75,530,10137
"375",2010-09-20,488,488,481.25,NA,NA,481.25,1131,10052
"376",2010-09-17,483.75,485,483.75,NA,NA,485,365,9711
"377",2010-09-16,480.75,480.75,478,NA,NA,479.75,566,9609
"378",2010-09-15,475,479.25,475,NA,NA,479.25,411,9479
"379",2010-09-14,0,474.75,463.75,NA,NA,474.75,442,9289
"380",2010-09-13,0,467.25,463.75,NA,NA,463.75,553,9179
"381",2010-09-10,0,467.25,465.25,NA,NA,467.25,943,9152
"382",2010-09-09,458.5,465.25,456,NA,NA,465.25,1495,9228
"383",2010-09-08,458.5,462,456,NA,NA,458.25,1495,9073
"384",2010-09-07,466.5,466.5,459.25,NA,NA,459.25,821,8989
"385",2010-09-03,458.5,466.5,458.5,NA,NA,466.5,322,8897
"386",2010-09-02,0,462.25,460.75,NA,NA,462.25,452,8834
"387",2010-09-01,459,460.75,455.5,NA,NA,460.75,311,8686
"388",2010-08-31,0,456.75,454.75,NA,NA,454.75,510,8653
"389",2010-08-30,454.75,456.75,454.75,NA,NA,456.75,307,8428
"390",2010-08-27,0,450.25,450.25,NA,NA,450.25,184,8282
"391",2010-08-26,451.5,451.5,450.25,NA,NA,450.25,178,8247
